k,time,wind_mps,P_pu,Q_pu,wr_pu,P_MW,Q_Mvar,dayOfYear,month
516,26-Mar-2024 20:00:00,9.790487664913,0.479405270992858,-0.223312331688271,1.0803705235999,546.522008931858,-254.576058124629,86,3
517,27-Mar-2024 00:00:00,11.7324225845819,0.788907819685315,-0.124366783447736,1.20030448669529,899.354914441259,-141.778133130418,87,3
518,27-Mar-2024 04:00:00,13.3161049502753,0.895240883591861,-0.0555465751294824,1.19990944657895,1020.57460729472,-63.3230956476099,87,3
519,27-Mar-2024 08:00:00,13.4661306851441,0.896798790611232,-0.0534355187166684,1.19980363629651,1022.3506212968,-60.9164913370019,87,3
520,27-Mar-2024 12:00:00,6.64188986380955,0.218808743424552,-0.227115469262988,0.828504600021642,249.441967503989,-258.911634959806,87,3
521,27-Mar-2024 16:00:00,9.51363604438988,0.448160389584878,-0.228180297591666,1.05594258758351,510.902844126761,-260.125539254499,87,3
522,27-Mar-2024 20:00:00,9.46478854928328,0.443112439462629,-0.227769679874581,1.05166243565526,505.148180987397,-259.657435057023,87,3
523,28-Mar-2024 00:00:00,7.21229372388464,0.238870269946235,-0.230393492682934,0.867641803962641,272.312107738708,-262.648581658545,88,3
524,28-Mar-2024 04:00:00,9.93232514111589,0.495756111145029,-0.22072771547125,1.09284684730383,565.161966705333,-251.629595637224,88,3
525,28-Mar-2024 08:00:00,13.1606898809185,0.894547891741641,-0.0563910942579811,1.20001433848825,1019.78459658547,-64.2858474540984,88,3
526,28-Mar-2024 12:00:00,13.8045025019727,0.898184891484891,-0.0531011299465843,1.19964030783805,1023.93077629278,-60.5352881391061,88,3
527,28-Mar-2024 16:00:00,11.5580487870023,0.740898883344985,-0.149839980411506,1.20064294405424,844.624727013283,-170.817577669117,88,3
528,28-Mar-2024 20:00:00,9.61345016578421,0.457323727116446,-0.22730923931952,1.06471989517338,521.349048912749,-259.132532824253,88,3
529,29-Mar-2024 00:00:00,9.80900427618504,0.48055417675073,-0.222813521448197,1.08198627536441,547.831761495832,-254.007414450945,89,3
530,29-Mar-2024 04:00:00,6.07090337842439,0.191481678972298,-0.227932459632068,0.793465741670111,218.289114028419,-259.843003980558,89,3
531,29-Mar-2024 08:00:00,2.83424856250299,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,89,3
532,29-Mar-2024 12:00:00,6.26931361827067,0.199836788241364,-0.230453324096447,0.805146892001993,227.813938595155,-262.716789469949,89,3
533,29-Mar-2024 16:00:00,5.81634556040468,0.158703925310207,-0.214959293867043,0.779268693484783,180.922474853637,-245.053595008429,89,3
534,29-Mar-2024 20:00:00,4.56728541388615,0.12001120708628,-0.207677335028709,0.72501184977733,136.812776078359,-236.752161932728,89,3
535,30-Mar-2024 00:00:00,5.69336969357292,0.162321263485617,-0.215748758481559,0.772795236077121,185.046240373604,-245.953584668977,90,3
536,30-Mar-2024 04:00:00,6.55748981116594,0.215989938881522,-0.22884462831084,0.823057757190116,246.228530324935,-260.882876274357,90,3
537,30-Mar-2024 08:00:00,6.48940145777551,0.211434800928447,-0.231720210585817,0.818727193645703,241.03567305843,-264.161040067832,90,3
538,30-Mar-2024 12:00:00,7.03543356832596,0.224865780559205,-0.225423504081523,0.855082142320035,256.346989837494,-256.982794652936,90,3
539,30-Mar-2024 16:00:00,5.79918564901421,0.167386676833001,-0.216690293830923,0.778362630771609,190.820811589621,-247.026934967252,90,3
540,30-Mar-2024 20:00:00,3.12759747175466,0.0650951245272496,-0.193874303503093,0.700886222199479,74.2084419610645,-221.016705993526,90,3
541,31-Mar-2024 00:00:00,0.920593007110728,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,91,3
542,31-Mar-2024 04:00:00,1.84480078671712,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,91,3
543,31-Mar-2024 08:00:00,3.13301434825993,0.0648093240863801,-0.194028420699929,0.700913366896713,73.8826294584734,-221.192399597919,91,3
544,31-Mar-2024 12:00:00,4.28974549002068,0.10394191639771,-0.208381961280295,0.717100507523231,118.493784693389,-237.555435859536,91,3
545,31-Mar-2024 16:00:00,4.39959401721588,0.105284279982535,-0.204262533455749,0.720006860801049,120.02407918009,-232.859288139554,91,3
546,31-Mar-2024 20:00:00,7.03957770137477,0.225590136655074,-0.224431948796561,0.855369588537396,257.172755786784,-255.852421628079,91,3
547,01-Apr-2024 00:00:00,8.71061629179886,0.365693165274804,-0.236782763970464,0.986264196185802,416.890208413276,-269.932350926328,92,4
548,01-Apr-2024 04:00:00,10.4969831591262,0.570739073107463,-0.203823549001652,1.1418204507602,650.642543342507,-232.358845861883,92,4
549,01-Apr-2024 08:00:00,10.4271979592664,0.561881024518087,-0.206824707802142,1.1358698690051,640.544367950619,-235.780166894442,92,4
550,01-Apr-2024 12:00:00,12.1855901562295,0.869571794896373,-0.0770437230197608,1.20057158517591,991.311846181865,-87.8298442425274,92,4
551,01-Apr-2024 16:00:00,12.6107207284018,0.909876202091432,-0.0465421508203905,1.19916936381735,1037.25887038423,-53.0580519352452,92,4
552,01-Apr-2024 20:00:00,12.677590715261,0.890684132324783,-0.0637611598106385,1.2000434453701,1015.37991085025,-72.6877221841279,92,4
553,02-Apr-2024 00:00:00,11.2341188235212,0.678115979588646,-0.172070049858776,1.19976713236634,773.052216731056,-196.159856839005,93,4
554,02-Apr-2024 04:00:00,10.8621264186014,0.623298428494651,-0.189395493841471,1.17214179209995,710.560208483902,-215.910862979277,93,4
555,02-Apr-2024 08:00:00,9.69086691982514,0.467411462430733,-0.225773683817481,1.07156044047574,532.849067171035,-257.381999551928,93,4
556,02-Apr-2024 12:00:00,9.08655668310411,0.397803452815316,-0.230521906470643,1.01855553833417,453.49593620946,-262.794973376533,93,4
557,02-Apr-2024 16:00:00,9.24954040326565,0.417137490500577,-0.228705232810762,1.03276694884844,475.536739170658,-260.723965404269,93,4
558,02-Apr-2024 20:00:00,8.83966770615759,0.381809875089389,-0.233503073834164,0.997297753553919,435.263257601903,-266.193504170947,93,4
559,03-Apr-2024 00:00:00,9.52165892484786,0.449078534284536,-0.226960148062236,1.05666118188992,511.949529084371,-258.734568790949,94,4
560,03-Apr-2024 04:00:00,11.9599324585688,0.830112140759565,-0.104925128922513,1.20001965106326,946.327840465904,-119.614646971665,94,4
561,03-Apr-2024 08:00:00,12.194593217498,0.867002803185045,-0.0832477743062005,1.20063654509975,988.383195630952,-94.9024627090685,94,4
562,03-Apr-2024 12:00:00,12.2490134533161,0.867645208770081,-0.0781230352249391,1.20077910929691,989.115537997892,-89.0602601564306,94,4
563,03-Apr-2024 16:00:00,11.240510515429,0.692308306291909,-0.168167673131516,1.19998121575309,789.231469172776,-191.711147369929,94,4
564,03-Apr-2024 20:00:00,10.4253612793582,0.558170833244317,-0.20786482486414,1.13573973573906,636.314749898521,-236.96590034512,94,4
565,04-Apr-2024 00:00:00,10.7216819069409,0.599043375670913,-0.197604745837525,1.16069890596813,682.909448264841,-225.269410254779,95,4
566,04-Apr-2024 04:00:00,10.8487104834665,0.619651094976415,-0.190991065214087,1.17106816018965,706.402248273113,-217.729814344059,95,4
567,04-Apr-2024 08:00:00,9.96350616774319,0.499628544327251,-0.220150215738437,1.09558559185125,569.576540533066,-250.971245941818,95,4
568,04-Apr-2024 12:00:00,7.37954549120466,0.264149859444296,-0.230677764558323,0.87987991197109,301.130839766497,-262.972651596488,95,4
569,04-Apr-2024 16:00:00,5.12710070784972,0.132295580051511,-0.212317516418622,0.745983863074912,150.816961258723,-242.041968717229,95,4
570,04-Apr-2024 20:00:00,5.18223419932554,0.137168225891886,-0.216089152776792,0.748371443691829,156.37177751675,-246.341634165543,95,4
571,05-Apr-2024 00:00:00,8.07481397547761,0.313496326822562,-0.231569535286232,0.933608358545301,357.385812577721,-263.989270226305,96,4
572,05-Apr-2024 04:00:00,11.8188519421978,0.796456085989264,-0.124054818256018,1.20019539967632,907.95993802776,-141.422492811861,96,4
573,05-Apr-2024 08:00:00,11.5578493925334,0.741748657340022,-0.145700211345038,1.20062675423675,845.593469367625,-166.098240933343,96,4
574,05-Apr-2024 12:00:00,7.39663391312857,0.25439776767898,-0.234096105064794,0.881111959069777,290.013455154037,-266.869559773865,96,4
575,05-Apr-2024 16:00:00,6.52124180502428,0.213195679410017,-0.227381288725133,0.820746140706738,243.04307452742,-259.214669146652,96,4
576,05-Apr-2024 20:00:00,5.75129972301854,0.176747221584568,-0.226504428587113,0.775855876087297,201.491832606408,-258.215048589309,96,4
577,06-Apr-2024 00:00:00,7.64521873631792,0.284526193709092,-0.23579082034111,0.899866055083273,324.359860828365,-268.801535188865,97,4
578,06-Apr-2024 04:00:00,12.7940155075632,0.890234659829925,-0.0570990498423294,1.20030645169014,1014.86751220611,-65.0929168202555,97,4
579,06-Apr-2024 08:00:00,13.967649913939,0.896808727603806,-0.0525943435697802,1.19959477328066,1022.36194946834,-59.9575516695494,97,4
580,06-Apr-2024 12:00:00,13.375660869484,0.895579060447701,-0.0550250965315433,1.19987205367099,1020.96012891038,-62.7286100459593,97,4
581,06-Apr-2024 16:00:00,15.3603194935263,0.900056299975424,-0.0476702125892782,1.1995502895055,1026.06418197198,-54.3440423517772,97,4
582,06-Apr-2024 20:00:00,13.4755757952052,0.896081097025383,-0.0533156238123161,1.1997974838853,1021.53245060894,-60.7798111460404,97,4
583,07-Apr-2024 00:00:00,13.2127301665829,0.90135885747247,-0.0547540738223283,1.19998949985834,1027.54909751862,-62.4196441574543,98,4
584,07-Apr-2024 04:00:00,14.5164799843071,0.898172481899652,-0.0513584972298652,1.19950371261895,1023.9166293656,-58.5486868420463,98,4
585,07-Apr-2024 08:00:00,13.8552369665925,0.898362824783278,-0.0529698804695394,1.19963217119415,1024.13362025294,-60.385663735275,98,4
586,07-Apr-2024 12:00:00,14.6631392101304,0.897893902373625,-0.0508125155882403,1.19950129049504,1023.59904870593,-57.9262677705939,98,4
587,07-Apr-2024 16:00:00,14.5094202476008,0.896755442271769,-0.0513512618136075,1.1995212339911,1022.30120418982,-58.5404384675125,98,4
588,07-Apr-2024 20:00:00,14.6486954930655,0.896353838068009,-0.0509042811413891,1.19950945494993,1021.84337539753,-58.0308805011835,98,4
589,08-Apr-2024 00:00:00,13.8788563674595,0.896155037700929,-0.0533071157549639,1.19961818627717,1021.61674297906,-60.7701119606588,99,4
590,08-Apr-2024 04:00:00,11.9853171122422,0.822177629041344,-0.108775429727321,1.20012787656317,937.282497107132,-124.003989889146,99,4
591,08-Apr-2024 08:00:00,9.28565355595886,0.423290268794905,-0.231491492919669,1.03592474138777,482.550906426192,-263.900301928422,99,4
592,08-Apr-2024 12:00:00,7.69957378379037,0.28580158159404,-0.231330445892741,0.90403225110118,325.813803017205,-263.716708317725,99,4
593,08-Apr-2024 16:00:00,6.33820655758201,0.204666862717277,-0.230021724027055,0.809326746220657,233.320223497696,-262.224765390843,99,4
594,08-Apr-2024 20:00:00,3.77882565613393,0.0805241992920388,-0.198625733529017,0.707018411305934,91.7975871929243,-226.43333622308,99,4
595,09-Apr-2024 00:00:00,2.60837966467157,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,100,4
596,09-Apr-2024 04:00:00,5.11595548398751,0.142726636500385,-0.213078505049239,0.745520180138514,162.708365610438,-242.909495756132,100,4
597,09-Apr-2024 08:00:00,11.6760263428253,0.768007286653564,-0.132634734154878,1.2004115041767,875.528306785063,-151.203596936561,100,4
598,09-Apr-2024 12:00:00,13.9941838894353,0.896905184786986,-0.0524781258382463,1.19958619299956,1022.47191065716,-59.8250634556007,100,4
599,09-Apr-2024 16:00:00,12.3226826801425,0.884223031127894,-0.0666267745407108,1.20094076541821,1008.0142554858,-75.9545229764103,100,4
600,09-Apr-2024 20:00:00,10.7548318571597,0.609144765145741,-0.196720145843674,1.16342823396983,694.425032266145,-224.260966261788,100,4
601,10-Apr-2024 00:00:00,10.1188752898621,0.519577994655711,-0.216220960112793,1.1091872331676,592.31891390751,-246.491894528584,101,4
602,10-Apr-2024 04:00:00,8.00233888180283,0.299759714185023,-0.236423744796706,0.927773073230728,341.726074170926,-269.523069068245,101,4
603,10-Apr-2024 08:00:00,8.3722836692097,0.336755712146232,-0.237730389352659,0.957885794514638,383.901511846704,-271.012643862031,101,4
604,10-Apr-2024 12:00:00,10.8538803185942,0.617991067489803,-0.194401792616162,1.17150952449325,704.509816938376,-221.618043582425,101,4
605,10-Apr-2024 16:00:00,11.0363634531478,0.653993059924001,-0.178894573529943,1.18588022217607,745.552088313361,-203.939813824136,101,4
606,10-Apr-2024 20:00:00,14.2012923796984,0.897289102110573,-0.052120670222938,1.19955430989801,1022.90957640605,-59.4175640541493,101,4
607,11-Apr-2024 00:00:00,15.5627101371209,0.891750043588054,-0.0434995675440375,1.19980255292216,1016.59504969038,-49.5895070002028,102,4
608,11-Apr-2024 04:00:00,12.9275760434622,0.896822970349067,-0.0538367699555338,1.20016927162002,1022.37818619794,-61.3739177493085,102,4
609,11-Apr-2024 08:00:00,10.8846827535681,0.628516707548813,-0.19131330873142,1.17397680595816,716.509046605646,-218.097171953819,102,4
610,11-Apr-2024 12:00:00,12.226230592124,0.862801344327649,-0.0825655984557696,1.20073461911044,983.593532533519,-94.1247822395774,102,4
611,11-Apr-2024 16:00:00,11.2392107568096,0.686419889665531,-0.166845481541177,1.19993108489066,782.518674218706,-190.203848956942,102,4
612,11-Apr-2024 20:00:00,9.50879504459457,0.446306122794087,-0.229043985791029,1.05550269721807,508.78897998526,-261.110143801773,102,4
613,12-Apr-2024 00:00:00,9.70644562887095,0.467886379295404,-0.22554818131421,1.07291632646747,533.390472396761,-257.1249266982,103,4
614,12-Apr-2024 04:00:00,11.5549786084264,0.747906027565138,-0.141088212060025,1.20061066775366,852.612871424257,-160.840561748429,103,4
615,12-Apr-2024 08:00:00,12.7153124507548,0.904750539020588,-0.0485432638822014,1.2002686555667,1031.41561448347,-55.3393208257096,103,4
616,12-Apr-2024 12:00:00,10.9719591593531,0.635904092710794,-0.188969885877635,1.18091440922862,724.930665690305,-215.425669900504,103,4
617,12-Apr-2024 16:00:00,12.5491294444414,0.897965723223436,-0.0547286232780352,1.19839395738808,1023.68092447472,-62.3906305369601,103,4
618,12-Apr-2024 20:00:00,14.9994244803591,0.896564543688623,-0.0493803068939557,1.19951590303879,1022.08357980503,-56.2935498591094,103,4
619,13-Apr-2024 00:00:00,14.629311103872,0.897658050441557,-0.0510508930292024,1.19950080821701,1023.33017750338,-58.1980180532907,104,4
620,13-Apr-2024 04:00:00,11.7024050547724,0.768737588322571,-0.134232296462236,1.20039005404323,876.360850687731,-153.024817966949,104,4
621,13-Apr-2024 08:00:00,11.4804408332908,0.739401235220635,-0.149414780582263,1.2007457609328,842.917408151524,-170.332849863779,104,4
622,13-Apr-2024 12:00:00,14.8401829043433,0.896375380747333,-0.0501467250408153,1.19951409049309,1021.86793405196,-57.1672665465294,104,4
623,13-Apr-2024 16:00:00,14.560348738868,0.897693878292006,-0.0512000512383729,1.19950164030039,1023.37102125289,-58.3680584117451,104,4
624,13-Apr-2024 20:00:00,13.2577931689989,0.895358498899599,-0.0556513013051624,1.19994823397162,1020.70868874554,-63.4424834878851,104,4
625,14-Apr-2024 00:00:00,12.2111978401365,0.876333791103994,-0.0745201520794997,1.20064345688268,999.020521858553,-84.9529733706297,105,4
626,14-Apr-2024 04:00:00,10.0308178100215,0.507845772878918,-0.218699604718233,1.10150290326916,578.944181081967,-249.317549378786,105,4
627,14-Apr-2024 08:00:00,8.78576987875527,0.371998628729401,-0.23650242881434,0.992661502817206,424.078436751517,-269.612768848348,105,4
628,14-Apr-2024 12:00:00,9.53251838178987,0.449368216085956,-0.226020073174352,1.05760909630238,512.279766337989,-257.662883418762,105,4
629,14-Apr-2024 16:00:00,10.9061684094386,0.634778557694501,-0.186473922979632,1.17565695162179,723.647555771731,-212.58027219678,105,4
630,14-Apr-2024 20:00:00,11.7300856130223,0.773335764303134,-0.133816977919145,1.20034959394299,881.602771305572,-152.551354827825,105,4
631,15-Apr-2024 00:00:00,11.0918234374376,0.665529447308149,-0.176578980077601,1.19007250192493,758.70356993129,-201.300037288465,106,4
632,15-Apr-2024 04:00:00,9.82161193508332,0.482833652609498,-0.222390858836802,1.08310743128245,550.430363974828,-253.525579073954,106,4
633,15-Apr-2024 08:00:00,8.03135084626817,0.312893117786163,-0.234616584458267,0.930128468957763,356.698154276226,-267.462906282424,106,4
634,15-Apr-2024 12:00:00,6.34322391666844,0.196768341166301,-0.221901313503774,0.809606151450826,224.315908929583,-252.967497394302,106,4
635,15-Apr-2024 16:00:00,10.0840323689118,0.514201336013719,-0.217854277611735,1.1061781634755,586.18952305564,-248.353876477378,106,4
636,15-Apr-2024 20:00:00,11.0810812847476,0.652485150365621,-0.18339271059053,1.18931250870747,743.833071416808,-209.067690073205,106,4
637,16-Apr-2024 00:00:00,11.5237373883205,0.748718643055107,-0.14510544289272,1.20066716531426,853.539253082822,-165.420204897701,107,4
638,16-Apr-2024 04:00:00,11.4621327842055,0.73636203314206,-0.149365520263017,1.20076437227389,839.452717781948,-170.276693099839,107,4
639,16-Apr-2024 08:00:00,8.98780326441558,0.395210937885998,-0.232155391749556,1.01003984178805,450.540469190038,-264.657146594494,107,4
640,16-Apr-2024 12:00:00,3.92628150943299,0.104662982496964,-0.213592688663183,0.709412043946359,119.315800046539,-243.495665076029,107,4
641,16-Apr-2024 16:00:00,5.44946047258634,0.15378225137287,-0.222521492779974,0.760633483422231,175.311766565072,-253.674501769171,107,4
642,16-Apr-2024 20:00:00,8.94852229259551,0.388246415050817,-0.229976681889054,1.00663349104022,442.600913157932,-262.173417353522,107,4
643,17-Apr-2024 00:00:00,11.1949869771889,0.677459953263731,-0.175268481039716,1.19768399877019,772.304346720654,-199.806068385277,108,4
644,17-Apr-2024 04:00:00,12.8956553659664,0.891371850896998,-0.0576852359414942,1.2002001926811,1016.16391002258,-65.7611689733034,108,4
645,17-Apr-2024 08:00:00,10.5091884292526,0.573831277462009,-0.203942305746227,1.1428510036925,654.16765630669,-232.494228550698,108,4
646,17-Apr-2024 12:00:00,7.67569941551816,0.28415584371925,-0.231320116040363,0.902194180613279,323.937661839945,-263.704932286014,108,4
647,17-Apr-2024 16:00:00,4.74697713752454,0.118615797122408,-0.206986803780303,0.731050282601967,135.222008719545,-235.964956309545,108,4
648,17-Apr-2024 20:00:00,2.95292288742138,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,108,4
649,18-Apr-2024 00:00:00,5.47812766353302,0.165533095211716,-0.224416836956934,0.762029876329482,188.707728541356,-255.835194130905,109,4
650,18-Apr-2024 04:00:00,8.1632494598915,0.322007835156049,-0.237290994357408,0.940760084191691,367.088932077896,-270.511733567445,109,4
651,18-Apr-2024 08:00:00,11.1146841739999,0.66813830668957,-0.174709083475511,1.19176968022269,761.67766962611,-199.168355162082,109,4
652,18-Apr-2024 12:00:00,12.2369499263477,0.867039958572907,-0.0837753683597532,1.20076973119422,988.425552773114,-95.5039199301187,109,4
653,18-Apr-2024 16:00:00,9.38342232658287,0.429461355072998,-0.229206236465364,1.04446775780736,489.585944783218,-261.295109570515,109,4
654,18-Apr-2024 20:00:00,6.92293657207745,0.237058173316853,-0.233368840047612,0.847332001328371,270.246317581212,-266.040477654278,109,4
655,19-Apr-2024 00:00:00,8.68955755141984,0.3571561624745,-0.23233498789852,0.984455536835928,407.15802522093,-264.861886204312,110,4
656,19-Apr-2024 04:00:00,9.76038046334564,0.473996559512438,-0.224001011591226,1.07767331634614,540.356077844179,-255.361153213997,110,4
657,19-Apr-2024 08:00:00,10.1301450559281,0.520013247064426,-0.216375698405723,1.11020081577448,592.815101653446,-246.668296182525,110,4
658,19-Apr-2024 12:00:00,11.1475779888165,0.663083818686391,-0.180753310657172,1.19423221905197,755.915553302486,-206.058774149176,110,4
659,19-Apr-2024 16:00:00,11.4504915813266,0.720188325419653,-0.158496063600176,1.2008235230572,821.014690978404,-180.685512504201,110,4
660,19-Apr-2024 20:00:00,9.23754210104175,0.413441361044109,-0.231030224255222,1.03169270713236,471.323151590284,-263.374455650953,110,4
661,20-Apr-2024 00:00:00,8.35775268828059,0.326667644246031,-0.233809267195157,0.956652943455277,372.401114440476,-266.542564602479,111,4
662,20-Apr-2024 04:00:00,6.42051513555625,0.189762139907579,-0.219279730609993,0.81435862492185,216.32883949464,-249.978892895392,111,4
663,20-Apr-2024 08:00:00,4.28735364711739,0.103941268628897,-0.208443067951465,0.717039964510862,118.493046236943,-237.62509746467,111,4
664,20-Apr-2024 12:00:00,1.78584126380735,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,111,4
665,20-Apr-2024 16:00:00,2.22602103798317,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,111,4
666,20-Apr-2024 20:00:00,2.85843379085041,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,111,4
667,21-Apr-2024 00:00:00,1.65904825476109,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,112,4
668,21-Apr-2024 04:00:00,0.952595649577939,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,112,4
669,21-Apr-2024 08:00:00,2.65074662321095,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,112,4
670,21-Apr-2024 12:00:00,4.82659766918115,0.128424533580024,-0.209062768713847,0.733954707656621,146.403968281227,-238.331556333785,112,4
671,21-Apr-2024 16:00:00,5.2362641638668,0.141885744933004,-0.218658266918507,0.750759259187466,161.749749223624,-249.270424287097,112,4
672,21-Apr-2024 20:00:00,3.67620392880298,0.0859862154041465,-0.200407008894744,0.705621637929316,98.0242855607271,-228.463990140008,112,4
673,22-Apr-2024 00:00:00,2.31767520615442,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,113,4
674,22-Apr-2024 04:00:00,2.85493635765808,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,113,4
675,22-Apr-2024 08:00:00,4.86827815267003,0.14383462892869,-0.219746183488716,0.735558071239829,163.971476978707,-250.510649177137,113,4
676,22-Apr-2024 12:00:00,6.27740617220539,0.195105175319879,-0.230252313251566,0.805617987824516,222.419899864661,-262.487637106785,113,4
677,22-Apr-2024 16:00:00,8.72792858795539,0.361769932353223,-0.234544620947295,0.98771200358981,412.417722882674,-267.380867879917,113,4
678,22-Apr-2024 20:00:00,8.86138712357722,0.373934621429929,-0.232766610138991,0.999110977092514,426.285468430119,-265.353935558449,113,4
679,23-Apr-2024 00:00:00,8.8432541929906,0.372385681356072,-0.231859824859973,0.997560378178895,424.519676745923,-264.32020034037,114,4
680,23-Apr-2024 04:00:00,8.81865608550452,0.369613909946662,-0.232721044540929,0.995449381149273,421.359857339194,-265.301990776659,114,4
681,23-Apr-2024 08:00:00,7.82847602358227,0.29012171198014,-0.237615482286236,0.914036614159212,330.73875165736,-270.881649806309,114,4
682,23-Apr-2024 12:00:00,7.63967667404199,0.269844749373064,-0.233599078026517,0.899395627846237,307.623014285293,-266.302948950229,114,4
683,23-Apr-2024 16:00:00,9.50567461577963,0.443865469448374,-0.227256019240674,1.05522428798385,506.006635171146,-259.071861934368,114,4
684,23-Apr-2024 20:00:00,9.43568185336227,0.439918908417163,-0.227957704531112,1.04910350995089,501.507555595566,-259.871783165468,114,4
685,24-Apr-2024 00:00:00,9.57568628338014,0.455780987905403,-0.2267462661649,1.06141699315523,519.59032621216,-258.490743427986,115,4
686,24-Apr-2024 04:00:00,9.82092486817612,0.481548499339637,-0.222873825244625,1.08301684576366,548.965289247186,-254.076160778873,115,4
687,24-Apr-2024 08:00:00,8.04087917962778,0.302449436457605,-0.229706673304841,0.930856505488936,344.79235756167,-261.865607567519,115,4
688,24-Apr-2024 12:00:00,3.54238141387524,0.0818300422771801,-0.199341843624365,0.704060135824096,93.2862481959853,-227.249701731776,115,4
689,24-Apr-2024 16:00:00,3.39001745465765,0.0864027181239425,-0.209321254208895,0.702651590100573,98.4990986612945,-238.62622979814,115,4
690,24-Apr-2024 20:00:00,2.70657125873972,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,115,4
691,25-Apr-2024 00:00:00,6.67115045608965,0.205099623372361,-0.221235974961659,0.830382858396886,233.813570644491,-252.209011456291,116,4
692,25-Apr-2024 04:00:00,9.31317458669242,0.426791353825091,-0.230731327640244,1.03833928341684,486.542143360603,-263.033713509878,116,4
693,25-Apr-2024 08:00:00,8.32906621696227,0.336463604233179,-0.234334621132859,0.954331268070687,383.568508825824,-267.141468091459,116,4
694,25-Apr-2024 12:00:00,7.21124258251468,0.241531731210669,-0.232826328209021,0.867574206798411,275.346173580162,-265.422014158284,116,4
695,25-Apr-2024 16:00:00,5.9141564517678,0.173097292504269,-0.217754397697609,0.784606556322382,197.330913454867,-248.240013375274,116,4
696,25-Apr-2024 20:00:00,4.94176316935022,0.126116621535712,-0.211076877340002,0.738368473001674,143.772948550712,-240.627640167602,116,4
697,26-Apr-2024 00:00:00,4.43204849228261,0.126361968974864,-0.218338087943496,0.720966590943927,144.052644631345,-248.905420255586,117,4
698,26-Apr-2024 04:00:00,4.9911289233829,0.147963524786795,-0.221589103016024,0.740375747787889,168.678418256946,-252.611577438267,117,4
699,26-Apr-2024 08:00:00,3.49570435057854,0.0721453454403075,-0.196039817974497,0.703574439267397,82.2456938019506,-223.485392490927,117,4
700,26-Apr-2024 12:00:00,1.61461043827016,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,117,4
701,26-Apr-2024 16:00:00,2.04318619220417,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,117,4
702,26-Apr-2024 20:00:00,2.47616296204533,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,117,4
703,27-Apr-2024 00:00:00,2.54534854242234,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,118,4
704,27-Apr-2024 04:00:00,2.04507703840385,0.0781014439201136,-0.207038985950717,0.700394926439407,89.0356460689295,-236.024443983817,118,4
705,27-Apr-2024 08:00:00,4.23092390558728,0.100489967436316,-0.206705403867819,0.715648913913525,114.5585628774,-235.644160409313,118,4
706,27-Apr-2024 12:00:00,4.70951569658204,0.124457178083618,-0.208329534921125,0.729737934359602,141.881183015324,-237.495669810083,118,4
707,27-Apr-2024 16:00:00,4.29441406887662,0.100835016125396,-0.20381461993493,0.717207566358236,114.951918382952,-232.34866672582,118,4
708,27-Apr-2024 20:00:00,4.13694200012286,0.113952224073005,-0.212650162516472,0.713523650221078,129.905535443226,-242.421185268778,118,4
709,28-Apr-2024 00:00:00,5.91678880626298,0.164371425918109,-0.215252891837145,0.784738373572346,187.383425546645,-245.388296694345,119,4
710,28-Apr-2024 04:00:00,7.72245960057733,0.28472758452548,-0.237638282141327,0.905792036794087,324.589446359048,-270.907641641112,119,4
711,28-Apr-2024 08:00:00,8.86830753037446,0.379317901097138,-0.230281398483808,0.999730570181073,432.422407250738,-262.520794271541,119,4
712,28-Apr-2024 12:00:00,9.06716970641985,0.403102126906442,-0.232797933070635,1.01690391583863,459.536424673344,-265.389643700524,119,4
713,28-Apr-2024 16:00:00,9.45352260102124,0.43741455608606,-0.228627542552352,1.05062310619224,498.652593938108,-260.635398509682,119,4
714,28-Apr-2024 20:00:00,8.35530876988852,0.335903744300327,-0.237587961821933,0.956485144695786,382.930268502373,-270.850276477004,119,4
715,29-Apr-2024 00:00:00,9.39198533455956,0.435737861818851,-0.227509290860725,1.04526030741731,496.741162473491,-259.360591581227,120,4
